740,C00540591,SOUTH FORWARD IE PAC,QUARTERLY FILER
741,C00568857,SOUTHERN CALIFORNIA PROGRESSIVES,QUARTERLY FILER
742,C00560763,SOUTHERN CONSERVATIVES FUND INC,QUARTERLY FILER
743,C00560771,SPACE PAC,QUARTERLY FILER
744,C00488510,SPEAK OUT FOR AMERICA PAC,QUARTERLY FILER
745,C00525519,SPECIAL CORPORATION FOR ETHICS AND JUSTICE IN AMERICA,QUARTERLY FILER
746,C00523241,SPECIAL OPERATIONS FOR AMERICA,QUARTERLY FILER
747,C00488783,SPEECHNOW.ORG,QUARTERLY FILER
748,C00524819,SPEND SMART AMERICA,QUARTERLY FILER
749,C00570010,SPIRIT OF 76 PAC,QUARTERLY FILER
750,C00521211,SPIRIT OF DEMOCRACY AMERICA,MONTHLY FILER
751,C00567099,STAND FOR DEMOCRACY,QUARTERLY FILER
752,C00570325,STAND FOR PRINCIPLE PAC,QUARTERLY FILER
753,C00520981,STAND WITH AMERICA,MONTHLY FILER
754,C00570069,STAND WITH HILLARY PAC,QUARTERLY FILER
755,C00528893,STANDING FOR WISCONSIN FAMILIES,QUARTERLY FILER
756,C00521591,STANDLOUDER.COM PAC INC,QUARTERLY FILER
757,C00540781,START UP AMERICA SUPER PAC,QUARTERLY FILER
758,C00566372,STATE CONSERVATIVE REFORM ACTION PAC (SCRAP),QUARTERLY FILER
759,C00570473,STOP CHRIS CHRISTIE PAC,QUARTERLY FILER
760,C00523795,STOP IRAN,QUARTERLY FILER
761,C00523829,STOP NORTH KOREA,QUARTERLY FILER
762,C00513366,STRENGTH AND LIBERTY PAC,QUARTERLY FILER
763,C00526418,STRONG ECONOMY FOR MASSACHUSETTS INC,QUARTERLY FILER
764,C00557439,STRONG PHILIPPINES MOVEMENT,QUARTERLY FILER
765,C00531723,STRONGER TOGETHER,QUARTERLY FILER
766,C00552117,STUDENT NETWORK FOR ACTION AND PROGRESS,QUARTERLY FILER
767,C00541763,STUDENT SUPER PAC,QUARTERLY FILER
768,C00524090,STUDENT VOICE PROJECT,QUARTERLY FILER
769,C00421024,STUDENTS MOTHERS AND CONCERNED CITIZENS PAC SMACC PAC,QUARTERLY FILER
770,C00514729,SUBURBAN VOTERS FOR CHOICE,QUARTERLY FILER
771,C00540401,SUPER 6 PAC,QUARTERLY FILER
772,C00489781,SUPER PAC FOR AMERICA,QUARTERLY FILER
773,C00541722,SUPER PAC FOR CHANGE,QUARTERLY FILER
774,C00554659,SUPER PAC FOR THE OF AMERICA,QUARTERLY FILER
775,C00541748,SUPER PAC FOR WOMEN,QUARTERLY FILER
776,C00559831,SUPER PAC PARTIES,QUARTERLY FILER
777,C00528067,SUPER WOMEN PAC,QUARTERLY FILER
778,C00569103,SURVEY GROUP PAC; THE,QUARTERLY FILER
779,C00555508,TAKEOVER SUPER PAC,QUARTERLY FILER
780,C00510107,TAXPAYER NETWORK PAC,QUARTERLY FILER
781,C00568360,TCIG,QUARTERLY FILER
782,C00554162,TEA PARTY ARMY,QUARTERLY FILER
783,C00566570,TEA PARTY MAJORITY SUPER FUND,QUARTERLY FILER
784,C00540898,TEA PARTY PATRIOTS CITIZENS FUND,MONTHLY FILER
785,C00526269,TEAM (TEAMSTERS EDUCATION AND MOBILIZATION),MONTHLY FILER
786,C00526954,TENNESSEE HORSE ASSOCIATION,QUARTERLY FILER
787,C00566471,TERM LIMIT PAC,QUARTERLY FILER
788,C00502377,TEXANS FOR AMERICA'S FUTURE,QUARTERLY FILER
789,C00523712,TEXANS RESTORING ETHICAL GOVERNANCE PAC,QUARTERLY FILER
790,C00521195,TEXAS AMERICA 21ST CENTURY PAC,QUARTERLY FILER
791,C00515056,TEXAS BOW TIE PAC,QUARTERLY FILER
792,C00510941,TEXAS CONSERVATIVES FUND,QUARTERLY FILER
793,C00523407,TEXAS FOR ALL,QUARTERLY FILER
794,C00556878,TEXAS FRONTIER POLITICAL ACTION COMMITTEE (TEXAS FRONTIER PAC),QUARTERLY FILER
795,C00526137,TEXAS HORSE ASSOCIATION,QUARTERLY FILER
796,C00488403,TEXAS PATRIOTS PAC,QUARTERLY FILER
797,C00517151,THANK YOU CITIZEN'S UNITED! SUPER PAC,QUARTERLY FILER
798,C00514125,THE AMERICAN FOUNDATIONS COMMITTEE,QUARTERLY FILER
799,C00490136,THE LINCOLN CLUB OF ORANGE COUNTY FEDERAL IE COMMITTEE,QUARTERLY FILER
800,C00546911,THE MOBILIZATION PROJECT,QUARTERLY FILER
801,C00542811,THE REAL CONSERVATIVES NATIONAL COMMITTEE,QUARTERLY FILER
802,C00560805,THE STEADMAN GROUP,QUARTERLY FILER
803,C00491167,THE TRUTH SQUAD,QUARTERLY FILER
804,C00512293,THE VOICES OF THE AMERICAN FEDERATION OF GOVERNMENT EMPLOYEES,QUARTERLY FILER
805,C00518738,TIPPING POINT,QUARTERLY FILER
806,C00541367,TODAY AND OUR FUTURE,QUARTERLY FILER
807,C00522458,TOGETHER WE THRIVE,QUARTERLY FILER
808,C00569020,TOMORROW PAC,QUARTERLY FILER
809,C00523118,TOWARDS A GREENER AMERICA PAC,QUARTERLY FILER
810,C00524793,TREASURE COAST JOBS COALITION,QUARTERLY FILER
811,C00569608,TRUCKS FOR COWBOYS SUPER PAC,QUARTERLY FILER
812,C00566406,TRUE AMERICAN PRINCIPALS INITIATIVE,QUARTERLY FILER
813,C00564005,TRUE CONSERVATIVES FUND,QUARTERLY FILER
814,C00548305,TRUE LOUISIANA LEADERSHIP PAC,QUARTERLY FILER
815,C00567701,TRUE PAC,QUARTERLY FILER
816,C00423095,TRUST IN SMALL BUSINESS POLITICAL ACTION COMMITTEE (TISB PAC),QUARTERLY FILER
817,C00524595,TRUTH FOR CITIZENS PAC,QUARTERLY FILER
818,C00568691,TU PAC INC,QUARTERLY FILER
819,C00563684,TURN GEORGIA BLUE,QUARTERLY FILER
820,C00497461,TURN RIGHT USA,QUARTERLY FILER
821,C00513820,TWELVE IS ENOUGH SUPER PAC,QUARTERLY FILER
822,C00528448,UAW EDUCATION FUND,QUARTERLY FILER
823,C00557934,UNITAS INC,QUARTERLY FILER
824,C00484253,UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION WORKING FAMILIES ADVOCACY PROJECT,QUARTERLY FILER
825,C00489203,UNITED MINE WORKERS OF AMERICA POWER PAC,QUARTERLY FILER
826,C00558254,UNITED WORKERS PAC,QUARTERLY FILER
827,C00523761,UNLIMITED FUNDING FOR AMERICA,QUARTERLY FILER
828,C00564534,UNLOCKING POTENTIAL PAC,QUARTERLY FILER
829,C00528661,URBAN PROGRESS PAC,QUARTERLY FILER
830,C00549451,URBAN PROSPERITY,QUARTERLY FILER
831,C00523142,URBAN WORKS USA PAC,QUARTERLY FILER
832,C00490649,US ISRAEL FRIENDSHIP PAC,QUARTERLY FILER
833,C00560029,US JOBS COUNCIL,QUARTERLY FILER
834,C00495929,"US TRANSPORTATION, ENERGY & TECHNOLOGY ALLIANCE PAC (GO-BY USTETA PAC)",QUARTERLY FILER
835,C00532804,USA CHINA FRIENDSHIP INC,QUARTERLY FILER
836,C00523910,USA PAC,MONTHLY FILER
837,C00518217,USA SUPER PAC,QUARTERLY FILER
838,C00556274,USW WORKS,MONTHLY FILER
839,C00527077,UTAH HORSE ASSOCIATION,QUARTERLY FILER
840,C00517920,UTE PAC,QUARTERLY FILER
841,C00528208,UTILITY WORKERS UNION OF AMERICA POLITICAL-LEGISLATIVE EDUCATION FUND,QUARTERLY FILER
842,C00552422,VALUES ARE VITAL,QUARTERLY FILER
843,C00527192,VERMONT HORSE ASSOCIATION,QUARTERLY FILER
844,C00564146,VETERANS AND LAW ENFORCEMENT FOR ETHICAL LEADERSHIP PAC,QUARTERLY FILER
845,C00521302,VETERANS FOR A STRONG AMERICA ACTION GROUP,QUARTERLY FILER
846,C00563395,VETERANS FOR CONGRESS,QUARTERLY FILER
847,C00540724,VFA PAC,QUARTERLY FILER
848,C00569053,VICTORY AMERICA CAMPAIGN,QUARTERLY FILER
849,C00552869,VICTORY CALIFORNIA,QUARTERLY FILER
850,C00561928,VIRGINA VISION ACTION PAC,QUARTERLY FILER
851,C00558817,VIRGINIA FAMILY VALUES PAC,QUARTERLY FILER
852,C00527176,VIRGINIA HORSE ASSOCIATION,QUARTERLY FILER
853,C00555516,VIRGINIA PROGRESS PAC,QUARTERLY FILER
854,C00567313,VISIONARY LEADERS FUND,QUARTERLY FILER
855,C00516146,VOICE OF FREEDOM SUPER PAC,QUARTERLY FILER
856,C00559682,VOICES FOR OUR GENERATION PAC,QUARTERLY FILER
857,C00563064,VOTE 2 REDUCE DEBT (V2RD),QUARTERLY FILER
858,C00560060,VOTE FOR THE OTHER GUY,QUARTERLY FILER
859,C00423467,VOTE OUT INCUMBENTS FOR DEMOCRACY,QUARTERLY FILER
860,C00543215,VOTE THEM OUT 2014,QUARTERLY FILER
861,C00557777,VOTEBLUE,QUARTERLY FILER
862,C00551382,VOTECLIMATE.US PAC,QUARTERLY FILER
863,C00509687,VOTER INFORMATION NETWORK SUPERPAC,MONTHLY FILER
864,C00503367,VOTERS FOR COMMON SENSE,QUARTERLY FILER
865,C00540567,WASHINGTON 180,QUARTERLY FILER
866,C00527101,WASHINGTON HORSE ASSOCIATION,QUARTERLY FILER
867,C00569616,WASHINGTON'S FUTURE,QUARTERLY FILER
868,C00556597,WE ARE CHANGE,QUARTERLY FILER
869,C00547422,WE ARE KENTUCKY,QUARTERLY FILER
870,C00516534,WE BELIEVE USA,QUARTERLY FILER
871,C00563304,WE CAN DO BETTER,QUARTERLY FILER
872,C00555268,WE CAN DO BETTER PAC,QUARTERLY FILER
873,C00562819,WE DESERVE BETTER PAC INC,QUARTERLY FILER
874,C00523001,WE JUST WANT STEPHEN COLBERT TO COME TO OUR COLLEGE SUPER[AC,QUARTERLY FILER
875,C00564989,WE THE PAC,QUARTERLY FILER
876,C00568337,WE THE PEOPLE OF DC,QUARTERLY FILER
877,C00527226,WE VOTE - NOSOTROS VOTAMOS - PPAMM COMMITTEE,QUARTERLY FILER
878,C00559104,WE VOTE PROJECT,QUARTERLY FILER
879,C00543157,WEST MAIN STREET VALUES PAC INC,QUARTERLY FILER
880,C00568642,WEST VIRGINIA AND APPALACHIAN LABORERS' DISTRICT COUNCIL FOR WEST VIRGINIANS,QUARTERLY FILER
881,C00527200,WEST VIRGINIA HORSE ASSOCIATION,QUARTERLY FILER
882,C00548750,WEST VIRGINIANS FOR RESULTS,QUARTERLY FILER
883,C00514646,WHY NOT ZOIDPAC?,QUARTERLY FILER
884,C00570366,WILLY WRAPPERS; THE,QUARTERLY FILER
885,C00540450,WIN MINNESOTA FEDERAL PAC,QUARTERLY FILER
886,C00519637,WINNING OUR LIBERTY AND FUTURE (WOLF) PAC,QUARTERLY FILER
887,C00568279,WINNING THE SENATE PAC,QUARTERLY FILER
888,C00549568,WINNING WOMEN,QUARTERLY FILER
889,C00527622,WISCONSIN HORSE ASSOCIATION,QUARTERLY FILER
890,C00485102,WOLF PAC,QUARTERLY FILER
891,C00566968,WOMEN AGAINST HILLARY PAC,QUARTERLY FILER
892,C00546820,WOMEN FOR A STRONG AMERICA,QUARTERLY FILER
893,C00548545,WOMEN LEAD PAC,QUARTERLY FILER
894,C00560300,WOMEN ON THE MOVE PAC,QUARTERLY FILER
895,C00530766,WOMEN SPEAK OUT PAC,MONTHLY FILER
896,C00568030,WOMEN SUPPORTING CORY,QUARTERLY FILER
897,C00528190,WOMEN UNITED INC,QUARTERLY FILER
898,C00473918,WOMEN VOTE!,MONTHLY FILER
899,C00541995,WOMEN'S LEADERSHIP CONFERENCE INC,QUARTERLY FILER
900,C00560086,WORKER'S VOICE (OPEIU),QUARTERLY FILER
901,C00484287,WORKERS' VOICE,QUARTERLY FILER
902,C00551119,WORKING CLASS GEORGIA,QUARTERLY FILER
903,C00490193,WORKING FAMILIES FOR HAWAII,QUARTERLY FILER
904,C00430876,WORKING FOR US POLITICAL ACTION COMMITTEE INC,QUARTERLY FILER
905,C00490847,WORKING FOR WORKING AMERICANS - FEDERAL,QUARTERLY FILER
906,C00484378,WRAG PAC,QUARTERLY FILER
907,C00526913,WYOMING HORSE ASSOCIATION,QUARTERLY FILER
908,C00562272,X-FUND,QUARTERLY FILER
909,C00550269,YESTERDAY'S OPTIMISM UNTO THE NEXT GENERATION PAC (YOUNG PAC),QUARTERLY FILER
910,C00504761,YG ACTION FUND,QUARTERLY FILER
911,C00569632,"YOUNG AMERICANS UNITED - ECONOMIC, SOCIAL AND POLITICAL ACTION COMMITTEE",QUARTERLY FILER
912,C00558395,YOUNG CONSERVATIVES OF AMERICA,QUARTERLY FILER
913,C00435818,YOUNG VOTERS,QUARTERLY FILER
